"name","disc_method","data","mean_acc","mean_F1","mean_Kappa","diff_acc","relative_diff_acc","diff_F1","relative_diff_F1","diff_Kappa","relative_diff_Kappa"
"HORSECOLIC","RSTLDH","TEST",0.85,0.837195445240964,0.67528857111101,0.0048048048048045,0.00568484633149724,0.0108604229731946,0.0131428811323881,0.015971377633677,0.0193279689269923
"HYPOTHYROID","RSTLDH","TEST",0.98775904460836,0.93390777748444,0.867873684402932,0.0031963470319637,0.00324646367349874,0.024163576149926,0.0265608465703658,0.0482840877989577,0.0530743562070846
"IMMUNOTHERAPY","RSTLDH","TEST",0.797530864197531,0.632238583004792,0.297045865047425,-0.00370370370370343,-0.00462249614791953,0.00547431064100135,0.00873424169561456,0.00621695535246691,0.0099191284931098
"INDIAN","RSTLDH","TEST",0.736857142857143,0.637431678673553,0.29187327916271,0.0265714285714288,0.0374094931617059,0.0336478100432033,0.0557282361973854,0.0325860325860176,0.0539696972360941
"ION","RSTLDH","TEST",0.904285714285714,0.895861247687375,0.792083264020139,0.00142857142857089,0.00158227848101206,0.00179815564331787,0.0020112178428111,0.00233405319019309,0.00261061351370275
"IRIS","RSTLDH","TEST",0.944814814814815,0.944625420020844,0.917222222222222,0.00148148148148164,0.00157047506870845,0.00151886504329202,0.00161049145006544,0.0022222222222219,0.00235627905510083
"MAMMOGRAPHIC","RSTLDH","TEST",0.822106481481481,0.820690957175984,0.642581556094347,0.000462962962962776,0.0005634596422029,-2.32618505618953e-05,-2.83434233532427e-05,0.000592264744711191,0.000721645526519182
"MUTAGENESIS","RSTLDH","TEST",0.669003436426117,0.503819188922672,0.0972737221874491,-0.100171821305842,-0.130232765938435,-0.177796733364004,-0.260845921508896,-0.302456332282078,-0.44373425325424
"NEWTHYROID","RSTLDH","TEST",0.938717948717949,0.909293480192087,0.864256090361556,0.00128205128205128,0.00136761487964989,0.00195409367400101,0.0021536524293295,0.00406072659640566,0.00447542193884991
"PAGEBLOCKS","RSTLDH","TEST",0.944112870483151,0.701999818593558,0.725754465194967,-0.00349167681688956,-0.00368474046144903,-0.037165408334337,-0.0502802444979767,-0.032066281256692,-0.0433817502346062
"PENBASED","RSTLDH","TEST",0.866161616161616,0.865341620122269,0.851268500950677,-0.032853535353535,-0.0365439173056933,-0.0326502192242499,-0.0363591491521905,-0.0365092972173426,-0.0406566024518786
"PHONEME","RSTLDH","TEST",0.798663376516553,0.75213713729508,0.505339650193285,-0.0556241003495787,-0.0651116888118624,-0.0730764960460312,-0.0885546397848037,-0.146076213205432,-0.177016238345458
"PIMA","RSTLDH","TEST",0.746666666666667,0.715134417264203,0.432284589606578,-0.0289855072463765,-0.0373692077727948,-0.0309990001251269,-0.041546189197088,-0.0612514190795065,-0.082091778295926
"SAT","RSTLDH","TEST",0.837003454231434,0.808533505862435,0.799175173883992,-0.0201813471502587,-0.0235437528963748,-0.0205276424250511,-0.0247601066187375,-0.0248371484060087,-0.0299581622625936
"SEGMENTATION","RSTLDH","TEST",0.836123136123136,0.834167062756437,0.808810325476992,-0.0677489177489178,-0.0749541015884842,-0.065091343807938,-0.0723833587017775,-0.0790404040404039,-0.0878950960740845
"SPAMBASE","RSTLDH","TEST",0.933731884057972,0.930090205852504,0.860240279638998,0.0318357487922707,0.0352986863425153,0.0310784976735202,0.0345696250569106,0.0566515067165303,0.0630153158197263
"SPECTFHEART","RSTLDH","TEST",0.818312757201646,0.661524242536004,0.353144775188754,0.0166666666666668,0.0207905544147846,0.00923678735527866,0.0141606086119186,0.0158055742808073,0.0242309953307751
"TAE","RSTLDH","TEST",0.543840579710145,0.538841456719929,0.316610438397335,-0.0489130434782611,-0.0825183374083133,-0.04620750876251,-0.0789805836583382,-0.0728350077141248,-0.124493866345126
"TEXTURE","RSTLDH","TEST",0.745404040404041,0.742051896379088,0.719944444444444,-0.123141414141414,-0.141778894238597,-0.124704208505794,-0.143874623787457,-0.135455555555556,-0.15627874414977
"THYROID","RSTLDH","TEST",0.981010802469136,0.862479070160382,0.866768729853841,0.00629629629629624,0.00645963126271537,0.0220493480776951,0.0262358023500813,0.114161723268988,0.135837322585499
"TITANIC","RSTLDH","TEST",0.758257575757576,0.687085262451474,0.393626194204901,-0.0237626262626263,-0.0303862051149574,-0.0230391186381006,-0.032443779219002,-0.0443088797888532,-0.062395942131811
"VEHICLE","RSTLDH","TEST",0.688517060367454,0.681741461962211,0.584892951376379,-0.02749343832021,-0.0383980938416423,-0.0276307982641613,-0.0389510554801562,-0.0371776390064293,-0.0524092089456181
"VERTEBRAL","RSTLDH","TEST",0.825985663082437,0.78103285941313,0.719957181777211,-0.0177419354838712,-0.0210280373831778,-0.0228892487634506,-0.0284719732554276,-0.0293423727839391,-0.036499024576513
"WAVE","RSTLDH","TEST",0.813233333333333,0.811677396027205,0.71984295302482,-0.0146111111111112,-0.0176495852683007,-0.0143287726929454,-0.0173470528859936,-0.0219125556554672,-0.0265283196243189
"WDBC","RSTLDH","TEST",0.950877192982455,0.947508505836905,0.895077635942399,-0.00555555555555554,-0.00580862121675327,-0.0059120648524118,-0.00620089919828079,-0.0118043326768547,-0.0123810341833932
"WILT","RSTLDH","TEST",0.961911325522628,0.754188143328151,0.514057106030799,-0.00456007351252019,-0.0047182705220999,-0.0979587408156817,-0.11495522971266,-0.191718913242215,-0.224983411674195
"WINE","RSTLDH","TEST",0.94559748427673,0.946119269058619,0.917509559790987,-0.0119496855345911,-0.0124794745484399,-0.0117832688150873,-0.0123011145176033,-0.0176907028246724,-0.0184681657321226
"WIRELESS","RSTLDH","TEST",0.969666666666667,0.969688004166538,0.959555555555556,-0.00991666666666668,-0.0101233517652063,-0.00989188261927032,-0.0100980866927837,-0.013222222222222,-0.0134978498441885
"WISCONSIN","RSTLDH","TEST",0.966910569105691,0.96381172851533,0.927651289302419,0.00390243902439003,0.00405234276065828,0.00416951378766983,0.00434486282875031,0.00831798918593996,0.00866780249793466
"YEAST","RSTLDH","TEST",0.451573033707865,0.336015393383988,0.317993678957865,-0.107415730337079,-0.192160804020101,-0.149295024334456,-0.307627899348064,-0.134802566885755,-0.277765656709973
"APPENDICITIS","ScottEqualWidth","TEST",0.85625,0.743877142160313,0.495737037173644,-0.0130208333333334,-0.0149790293588976,-0.0305579785094591,-0.0394584099995761,-0.0584881697803667,-0.0755236535886739
"AUSTRA","ScottEqualWidth","TEST",0.863526570048309,0.861737249692089,0.724243087876959,0.017793880837359,0.0210396039603959,0.0239076384348824,0.0285352034753317,0.041482959856027,0.0495124059816646
"AUTOS","ScottEqualWidth","TEST",0.699731182795699,0.604417666478452,0.597035195211483,0.0405913978494625,0.0615823817292009,0.0282440554667207,0.0490200434850281,0.058137040977051,0.100901950151735
"BALANCE","ScottEqualWidth","TEST",0.781194295900178,0.55066606506542,0.596221243372086,-0.0707664884135473,-0.083063081912334,-0.0735963075644286,-0.117893230140377,-0.133408945630788,-0.213706530266708
"BANANA","ScottEqualWidth","TEST",0.85248427672956,0.849274469543177,0.699352658919951,0.00386792452830198,0.00455791892092207,0.010322849909802,0.0123044638906748,0.0127972419755321,0.0152538497763728
"BANDS","ScottEqualWidth","TEST",0.717478786554499,0.695439198804541,0.403768734937475,-0.0169862340216325,-0.0231273560288931,-0.0262121179658148,-0.0363224141031479,-0.0528640349320842,-0.0732542624167436
"BANKNOTE","ScottEqualWidth","TEST",0.970226537216828,0.96973523383395,0.939515171507301,0.00554207119741068,0.00574495743699384,0.00571112927859685,0.00592425983085874,0.0114053439387014,0.0118309738157035
"BRCANCER","ScottEqualWidth","TEST",0.714761904761905,0.705813208331536,0.420019611196185,-0.0066666666666666,-0.00924092409240915,-0.0107511713492183,-0.0150037758700875,-0.0225816389179018,-0.0315137614403363
"BUPA","ScottEqualWidth","TEST",0.670873786407767,0.65350919632779,0.313244852466432,-0.01957928802589,-0.0283571595969066,-0.0232505617502855,-0.0343557096484498,-0.0538355937862318,-0.0795490469751321
"CLEVELAND","ScottEqualWidth","TEST",0.596376811594203,0.376303606548309,0.329350100719962,-0.010869565217391,-0.0178997613365151,-0.0108862260669816,-0.0281159915627179,-0.0345026675791325,-0.0891104690071087
"CMC","ScottEqualWidth","TEST",0.55497737556561,0.533002210113878,0.322823130086463,-0.00524132730015081,-0.00935585919095373,-0.0100415673087859,-0.0184912666828522,-0.0118619829283459,-0.021843511373326
"CRX","ScottEqualWidth","TEST",0.867954911433172,0.866598254790221,0.733638397583965,0.0230273752012886,0.0272536687631032,0.0313957203657502,0.0375905472884906,0.0531521760442937,0.0636398644083621
"CRYOTHERAPY","ScottEqualWidth","TEST",0.772222222222222,0.769323900236202,0.543199985431023,-0.0432098765432098,-0.0529901589704769,-0.0411751155423769,-0.0508021783380247,-0.0852000105083992,-0.105120436730641
"DERMA","ScottEqualWidth","TEST",0.940690690690691,0.925133714526854,0.925380462072792,0.011861861861862,0.0127707727125769,0.00770151827869658,0.00839464574078823,0.0159637827190868,0.0174005041292106
"ECOLI","ScottEqualWidth","TEST",0.770751633986928,0.538408111142545,0.688254873885279,-0.0183006535947715,-0.0231932077034586,0.00425049327945826,0.00795737650707384,-0.0256796385080309,-0.048075020647956
"GERMAN","ScottEqualWidth","TEST",0.769055555555555,0.694686657360853,0.399861858802979,-0.00638888888888911,-0.00823900272245336,-0.00747521939140172,-0.010646005770033,-0.0131898546884315,-0.0187846351747823
"HABERMAN","ScottEqualWidth","TEST",0.738827838827839,0.594878310993976,0.212404991908663,0.00732600732600774,0.0100150225338013,-0.00459031316552849,-0.00765730345264428,-0.00489853215378661,-0.00817145711446479
"HAYES","ScottEqualWidth","TEST",0.809219858156029,0.812224626452917,0.695490432896508,0.0436170212765958,0.0569708198239927,0.0327874565278443,0.0420655542139415,0.068910604091842,0.088410723469175
"HEART","ScottEqualWidth","TEST",0.81954732510288,0.815746469477612,0.632857836231036,-0.00349794238683154,-0.00425000000000032,-0.00153440937991445,-0.00187745659981596,-0.00595427255427494,-0.00728546661044903
"HEPATISIS","ScottEqualWidth","TEST",0.83936170212766,0.717426619075294,0.449817429791126,-0.0127659574468085,-0.0149812734082397,-0.04264606992775,-0.0561078835547783,-0.0745977417493239,-0.0981455363791201
"HORSECOLIC","ScottEqualWidth","TEST",0.846846846846847,0.833727744911602,0.66838565555522,0.00165165165165149,0.00195416592645211,0.00739272264383195,0.00894639879058203,0.0090684620778867,0.010974316510269
"HYPOTHYROID","ScottEqualWidth","TEST",0.977906568317527,0.841300735893047,0.685982571629405,-0.00665612925886871,-0.006760493034373,-0.0684434654414663,-0.0752337473996161,-0.13360702497457,-0.146862189150071
"IMMUNOTHERAPY","ScottEqualWidth","TEST",0.762345679012346,0.551147708001396,0.152480311074443,-0.0388888888888889,-0.0485362095531586,-0.0756165643623948,-0.1206459393054,-0.138348598620515,-0.220734660095963
"INDIAN","ScottEqualWidth","TEST",0.715809523809524,0.61570285102978,0.251824641514902,0.00552380952380971,0.00777688388307883,0.0119189823994303,0.0197404783709573,-0.00746260506179014,-0.0123597291175046
"ION","ScottEqualWidth","TEST",0.915238095238095,0.905025388353502,0.810953768671427,0.0123809523809519,0.0137130801687759,0.0109622963094448,0.012261211101313,0.0212045578414809,0.023717071010058
"IRIS","ScottEqualWidth","TEST",0.923703703703704,0.923184032960342,0.885555555555555,-0.0196296296296297,-0.0208087946603848,-0.0199225220172097,-0.0211243596092743,-0.0294444444444446,-0.0312206974800906
"MAMMOGRAPHIC","ScottEqualWidth","TEST",0.824363425925926,0.82348836203145,0.647477661648423,0.00271990740740746,0.00331032539794344,0.00277414300490442,0.00338015711266078,0.00548837029878735,0.00668730987175675
"MUTAGENESIS","ScottEqualWidth","TEST",0.696838487972509,0.573849764991144,0.200331019691783,-0.07233676975945,-0.0940445874100878,-0.107766157295532,-0.158103931806639,-0.199399034777744,-0.292538698492845
"NEWTHYROID","ScottEqualWidth","TEST",0.903076923076923,0.857248447348831,0.784721338919218,-0.0343589743589748,-0.0366520787746176,-0.0500909391692548,-0.0552063978634045,-0.0754740248459328,-0.0831816914016753
"PAGEBLOCKS","ScottEqualWidth","TEST",0.933617539585871,0.570404012100689,0.557977021467923,-0.0139870077141699,-0.0147603847554577,-0.168761214827206,-0.228313249432212,-0.199843724983736,-0.270364077885972
"PENBASED","ScottEqualWidth","TEST",0.892929292929293,0.892056680741441,0.881012399403766,-0.00608585858585797,-0.00676947276761821,-0.00593515860507798,-0.00660936808668226,-0.00676539876425364,-0.00753392009572928
"PHONEME","ScottEqualWidth","TEST",0.848097881965865,0.818581805341187,0.638445714785515,-0.00618959490026671,-0.00724533025226195,-0.0066318279999239,-0.00803649834658338,-0.0129701486132018,-0.0157173222656156
"PIMA","ScottEqualWidth","TEST",0.762101449275362,0.733596918066291,0.470791779882806,-0.0135507246376811,-0.0174701046337817,-0.0125364993230386,-0.0168019539547001,-0.0227442288032776,-0.0304827907090103
"SAT","ScottEqualWidth","TEST",0.852357512953368,0.822908639637193,0.817850771133855,-0.00482728842832436,-0.00563156091958616,-0.00615250865029293,-0.00742105532625861,-0.00616155115614569,-0.00743196224895236
"SEGMENTATION","ScottEqualWidth","TEST",0.908658008658009,0.906789853967371,0.893434343434343,0.00478595478595467,0.00529494718356691,0.00753144740299605,0.00837517597613573,0.00558361391694695,0.00620913174254239
"SPAMBASE","ScottEqualWidth","TEST",0.923695652173913,0.918758280218535,0.837949131915621,0.021799516908212,0.0241707620820327,0.0197465720395504,0.0219647551415638,0.034360358993154,0.0382201462790218
"SPECTFHEART","ScottEqualWidth","TEST",0.810699588477366,0.640958002725916,0.317653354844294,0.00905349794238652,0.0112936344969195,-0.0113294524548091,-0.0173688032244467,-0.0196858460636532,-0.0301797097388589
"TAE","ScottEqualWidth","TEST",0.540579710144927,0.534026896551262,0.310891980108362,-0.0521739130434785,-0.0880195599022009,-0.0510220689311768,-0.0872099122320528,-0.0785534660030978,-0.134268190592084
"TEXTURE","ScottEqualWidth","TEST",0.85069696969697,0.848714468559229,0.835766666666666,-0.0178484848484849,-0.0205498569534576,-0.0180416363256529,-0.0208151246053803,-0.0196333333333336,-0.022651508564732
"THYROID","ScottEqualWidth","TEST",0.963055555555555,0.784621835626642,0.661986604241227,-0.0116589506172843,-0.0119614005367197,-0.0558078864560454,-0.0664039895182986,-0.0906204023436262,-0.107826270255005
"TITANIC","ScottEqualWidth","TEST",0.78530303030303,0.70791576187664,0.43763890617609,0.00328282828282833,0.00419788168431936,-0.00220861921293425,-0.00311018642895414,-0.000296167817664061,-0.000417064708029935
"VEHICLE","ScottEqualWidth","TEST",0.721587926509186,0.716059849498287,0.629065754202889,0.00557742782152237,0.00778958944281534,0.00668758927191437,0.00942747503233387,0.00699516382008003,0.00986106197308555
"VERTEBRAL","ScottEqualWidth","TEST",0.818637992831541,0.771490093773519,0.707890634609595,-0.0250896057347672,-0.0297366185216654,-0.0324320144030615,-0.0403422347428936,-0.041408919951556,-0.0515086219552761
"WAVE","ScottEqualWidth","TEST",0.817033333333334,0.814629064391018,0.725512394838942,-0.010811111111111,-0.0130593509247576,-0.0113771043291326,-0.0137736311906251,-0.0162431138413454,-0.0196646398737108
"WDBC","ScottEqualWidth","TEST",0.948245614035087,0.944739604516848,0.889546800720205,-0.00818713450292397,-0.00856007337205747,-0.00868096617246916,-0.00910507538786674,-0.0173351678990491,-0.0181820787509503
"WILT","ScottEqualWidth","TEST",0.960303239145417,0.700605321363112,0.409112325812869,-0.00616815988973085,-0.00638214425785251,-0.151541562780721,-0.177835025393512,-0.296663693460145,-0.348136804793
"WINE","ScottEqualWidth","TEST",0.94308176100629,0.943607951863734,0.913376808765038,-0.0144654088050313,-0.0151067323481115,-0.0142945860099718,-0.0149227979306768,-0.0218234538506215,-0.0227825410078397
"WIRELESS","ScottEqualWidth","TEST",0.970416666666667,0.970457510120907,0.960555555555556,-0.00916666666666666,-0.00935772011909824,-0.00912237666490123,-0.00931253978155219,-0.0122222222222221,-0.0124770040576533
"WISCONSIN","ScottEqualWidth","TEST",0.963008130081301,0.95956254596363,0.919165251448113,-1.11022302462516e-16,-1.15286983561751e-16,-7.96687640296501e-05,-8.30192365518846e-05,-0.000168048668365617,-0.00017511596070553
"YEAST","ScottEqualWidth","TEST",0.537116104868914,0.428757881677168,0.421782128202307,-0.02187265917603,-0.0391289782244557,-0.056552536041276,-0.116528584544182,-0.0310141176413131,-0.0639057323086482
"APPENDICITIS","cont","TEST",0.869270833333333,0.774435120669772,0.554225206954011,0,0,0,0,0,0
"AUSTRA","cont","TEST",0.84573268921095,0.837829611257207,0.682760128020932,0,0,0,0,0,0
"AUTOS","cont","TEST",0.659139784946236,0.576173611011731,0.538898154234432,0,0,0,0,0,0
"BALANCE","cont","TEST",0.851960784313726,0.624262372629849,0.729630189002874,0,0,0,0,0,0
"BANANA","cont","TEST",0.848616352201258,0.838951619633375,0.686555416944419,0,0,0,0,0,0
"BANDS","cont","TEST",0.734465020576132,0.721651316770356,0.456632769869559,0,0,0,0,0,0
"BANKNOTE","cont","TEST",0.964684466019418,0.964024104555353,0.928109827568599,0,0,0,0,0,0
"BRCANCER","cont","TEST",0.721428571428571,0.716564379680754,0.442601250114087,0,0,0,0,0,0
"BUPA","cont","TEST",0.690453074433657,0.676759758078075,0.367080446252664,0,0,0,0,0,0
"CLEVELAND","cont","TEST",0.607246376811594,0.38718983261529,0.363852768299095,0,0,0,0,0,0
"CMC","cont","TEST",0.560218702865761,0.543043777422664,0.334685113014809,0,0,0,0,0,0
"CRX","cont","TEST",0.844927536231884,0.83520253442447,0.680486221539671,0,0,0,0,0,0
"CRYOTHERAPY","cont","TEST",0.815432098765432,0.810499015778579,0.628399995939422,0,0,0,0,0,0
