"var","nsplits","optim_value","S1","S2","S3","S4","S5","S6","S7","S8","S9","S10","P1","P2","P3","P4","P5","P6","P7","P8","P9","P10","score","uniq_split","iter","forest"
2,9,0.0010739456653777,64.3,45.2,81.9,31.4,60.5,45.2,45.2,45.2,38.3,NA,0.1674,0.1673,0.166,0.1646,0.1317,0.0598,0.0575,0.0557,0.0412,NA,10.739456653777,6,8,"Forest_disc_DIR50"
2,10,0.000569679126244378,65.7,45.2,45.2,86,45.2,45.2,45.2,31.4,45.2,31.4,0.284,0.227,0.1699,0.1047,0.057,0.0557,0.0419,0.037,0.0187,0.0123,0.0569679126244378,4,8,"Forest_disc_DIR50"
3,2,9.92969539474754e-08,1.7,3.3,NA,NA,NA,NA,NA,NA,NA,NA,0.518,0.482,NA,NA,NA,NA,NA,NA,NA,NA,9.92969539474754e-08,2,8,"Forest_disc_DIR50"
3,3,0.000439888546127832,2.9,1.5,3.5,NA,NA,NA,NA,NA,NA,NA,0.4959,0.3285,0.1676,NA,NA,NA,NA,NA,NA,NA,0.00439888546127832,3,8,"Forest_disc_DIR50"
3,4,3.1272836625139e-06,3.3,1.6,1.7,1.7,NA,NA,NA,NA,NA,NA,0.4998,0.1667,0.1667,0.1664,NA,NA,NA,NA,NA,NA,3.1272836625139e-05,3,8,"Forest_disc_DIR50"
3,5,0.000103710110610438,1.9,3.5,3.5,2,2.1,NA,NA,NA,NA,NA,0.4774,0.2031,0.1665,0.1303,0.0181,NA,NA,NA,NA,NA,0.0103710110610438,4,8,"Forest_disc_DIR50"
3,6,5.82872118696208e-07,1.6,1.8,1.6,3.4,3.4,3.2,NA,NA,NA,NA,0.1667,0.1667,0.1667,0.1667,0.1667,0.1667,NA,NA,NA,NA,5.82872118696208e-05,4,8,"Forest_disc_DIR50"
3,7,0.000111712003710896,3.5,2.8,1.9,3.5,1.9,1.6,1.5,NA,NA,NA,0.1667,0.166,0.166,0.1659,0.1624,0.144,0.0247,NA,NA,NA,0.111712003710896,5,8,"Forest_disc_DIR50"
3,8,0.000318904118974448,1.9,1.8,3.4,3.5,2.8,1.7,1.9,2,NA,NA,0.1698,0.1684,0.1666,0.1666,0.1646,0.0576,0.0556,0.0434,NA,NA,31.8904118974448,7,8,"Forest_disc_DIR50"
3,9,0.000681712234403259,3.5,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.2,NA,0.332,0.1669,0.1538,0.1131,0.0557,0.0555,0.054,0.052,0.0055,NA,0.00681712234403259,3,8,"Forest_disc_DIR50"
3,10,0.150687215879947,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,0.1708,0.1667,0.1666,0.1653,0.1627,0.0885,0.0557,0.0554,0.0554,0.0542,0.0150687215879947,1,8,"Forest_disc_DIR50"
4,2,1.15864464917518e-06,4.2,2.2,NA,NA,NA,NA,NA,NA,NA,NA,0.5367,0.4629,NA,NA,NA,NA,NA,NA,NA,NA,1.15864464917518e-06,2,8,"Forest_disc_DIR50"
4,3,3.41145549832668e-05,4,1.7,4.2,NA,NA,NA,NA,NA,NA,NA,0.4998,0.3333,0.1664,NA,NA,NA,NA,NA,NA,NA,0.000341145549832668,3,8,"Forest_disc_DIR50"
4,4,3.67939813534038e-05,4,1.5,1.8,4.1,NA,NA,NA,NA,NA,NA,0.4999,0.1672,0.1669,0.1664,NA,NA,NA,NA,NA,NA,0.00367939813534038,4,8,"Forest_disc_DIR50"
4,5,0.000183482246641825,1.8,3.5,3.9,4.4,4,NA,NA,NA,NA,NA,0.2963,0.1995,0.1667,0.1665,0.1651,NA,NA,NA,NA,NA,0.183482246641825,5,8,"Forest_disc_DIR50"
4,6,6.3792394216356e-06,2.2,4,4.4,2.5,4.3,2.2,NA,NA,NA,NA,0.1668,0.1667,0.1667,0.1667,0.1667,0.1662,NA,NA,NA,NA,0.0063792394216356,5,8,"Forest_disc_DIR50"
4,7,6.42454287658508e-06,4.4,4.1,2.5,1.9,4.3,2.4,1.9,NA,NA,NA,0.1669,0.1667,0.1666,0.1664,0.1655,0.1541,0.0142,NA,NA,NA,0.0642454287658508,6,8,"Forest_disc_DIR50"
4,8,1.76961053015171e-05,4.3,4.4,2.5,2.4,2.2,2.2,2.3,2.5,NA,NA,0.278,0.1667,0.1666,0.1662,0.0555,0.0555,0.0555,0.0555,NA,NA,0.176961053015171,6,8,"Forest_disc_DIR50"
4,9,7.22824757081019e-05,2.4,4.5,4.5,2.5,3.5,2.5,2.5,2.4,2.4,NA,0.1695,0.1667,0.1666,0.1666,0.166,0.0559,0.0555,0.0434,0.0062,NA,0.00722824757081019,4,8,"Forest_disc_DIR50"
4,10,1.10672615054069e-05,4.3,4.2,2.5,2.4,4.2,2.5,2.3,1.8,1.8,1.8,0.2777,0.168,0.1664,0.0557,0.0556,0.0556,0.0556,0.0555,0.0553,0.0553,0.110672615054069,6,8,"Forest_disc_DIR50"
5,2,4.25993386701015e-07,2,3.2,NA,NA,NA,NA,NA,NA,NA,NA,0.6107,0.3894,NA,NA,NA,NA,NA,NA,NA,NA,4.25993386701015e-07,2,8,"Forest_disc_DIR50"
5,3,3.6738948436915e-05,1.9,2.6,3.4,NA,NA,NA,NA,NA,NA,NA,0.4431,0.3868,0.1671,NA,NA,NA,NA,NA,NA,NA,0.00036738948436915,3,8,"Forest_disc_DIR50"
5,4,6.86960962671155e-06,2.5,1.8,3.5,1.9,NA,NA,NA,NA,NA,NA,0.4999,0.1672,0.1667,0.1652,NA,NA,NA,NA,NA,NA,0.000686960962671155,4,8,"Forest_disc_DIR50"
5,5,0.000100574370709434,1.9,3.4,3.1,1.9,2.6,NA,NA,NA,NA,NA,0.4527,0.1669,0.1664,0.1605,0.0576,NA,NA,NA,NA,NA,0.0100574370709434,4,8,"Forest_disc_DIR50"
5,6,2.38386239932046e-05,2.1,3.4,2.1,2.1,2,2,NA,NA,NA,NA,0.2779,0.2776,0.1671,0.1667,0.0571,0.0549,NA,NA,NA,NA,0.000238386239932046,3,8,"Forest_disc_DIR50"
5,7,9.17498308969659e-05,3.4,2.2,1.9,2.1,1.9,2.2,2,NA,NA,NA,0.2771,0.1669,0.1662,0.1544,0.1268,0.0562,0.0554,NA,NA,NA,0.0917498308969659,5,8,"Forest_disc_DIR50"
5,8,0.00685293993023249,2.8,2.2,2.2,2.2,2.2,2.8,2.2,2.2,NA,NA,0.2963,0.1605,0.1482,0.1278,0.1276,0.0741,0.0457,0.0414,NA,NA,0.00685293993023249,2,8,"Forest_disc_DIR50"
5,9,0.060621662680831,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,NA,0.2773,0.2037,0.1619,0.142,0.1296,0.0556,0.0556,0.0555,0.0171,NA,0.0060621662680831,1,8,"Forest_disc_DIR50"
5,10,5.42117310611003e-05,3.4,2.2,2.1,2,2.2,2,1.7,1.7,2.2,2.2,0.2783,0.1715,0.1649,0.1294,0.0557,0.0553,0.0549,0.0549,0.0191,0.0187,0.0542117310611003,5,8,"Forest_disc_DIR50"
1,2,2.93329185335356e-05,3.4,23.9,NA,NA,NA,NA,NA,NA,NA,NA,0.9451,0.055,NA,NA,NA,NA,NA,NA,NA,NA,2.93329185335356e-05,2,8,"Forest_disc_DIR100"
1,3,0.000543649183003926,1,10.5,10.8,NA,NA,NA,NA,NA,NA,NA,0.6255,0.1954,0.1789,NA,NA,NA,NA,NA,NA,NA,0.00543649183003926,3,8,"Forest_disc_DIR100"
1,4,0.000556970507963102,1.4,10.8,10.8,1.5,NA,NA,NA,NA,NA,NA,0.498,0.1687,0.1674,0.166,NA,NA,NA,NA,NA,NA,0.00556970507963102,3,8,"Forest_disc_DIR100"
1,5,0.00119490315690825,1,5.4,7.6,6.5,5.6,NA,NA,NA,NA,NA,0.2785,0.2036,0.1841,0.1666,0.1665,NA,NA,NA,NA,NA,1.19490315690825,5,8,"Forest_disc_DIR100"
1,6,0.00055815670064802,10.8,10.8,1,2.7,1,1,NA,NA,NA,NA,0.1674,0.1674,0.1665,0.1664,0.1662,0.1662,NA,NA,NA,NA,0.0055815670064802,3,8,"Forest_disc_DIR100"
1,7,0.00113872720276128,4.5,3.2,6.1,7.2,2.1,1,10.8,NA,NA,NA,0.203,0.1688,0.1664,0.1664,0.1632,0.07,0.0617,NA,NA,NA,113.872720276128,7,8,"Forest_disc_DIR100"
1,8,0.000643659404262539,10.8,9.7,1.1,1.1,3.7,1,1.1,1,NA,NA,0.1687,0.1669,0.1666,0.1665,0.166,0.0556,0.0553,0.0544,NA,NA,0.643659404262539,5,8,"Forest_disc_DIR100"
1,9,0.000892272529876344,4.3,6.7,1,7.6,1,10.8,10.8,1,1,NA,0.1797,0.1701,0.1667,0.166,0.0928,0.0561,0.0561,0.0561,0.0561,NA,0.892272529876344,5,8,"Forest_disc_DIR100"
1,10,0.000681734236545808,10.8,2.1,7.6,1,10.8,1,1,1,2.1,3.2,0.1674,0.1666,0.1666,0.1662,0.0562,0.0557,0.0556,0.0554,0.0553,0.0549,0.681734236545808,5,8,"Forest_disc_DIR100"
2,2,1.52844369045811e-07,44.6,68.5,NA,NA,NA,NA,NA,NA,NA,NA,0.5019,0.4981,NA,NA,NA,NA,NA,NA,NA,NA,1.52844369045811e-07,2,8,"Forest_disc_DIR100"
2,3,2.97239563923637e-07,45,66.3,80.4,NA,NA,NA,NA,NA,NA,NA,0.4981,0.4466,0.0554,NA,NA,NA,NA,NA,NA,NA,2.97239563923637e-06,3,8,"Forest_disc_DIR100"
2,4,1.48714749912652e-06,57,33.1,75.8,58.6,NA,NA,NA,NA,NA,NA,0.5001,0.167,0.1667,0.1665,NA,NA,NA,NA,NA,NA,0.000148714749912652,4,8,"Forest_disc_DIR100"
2,5,7.67963914536677e-05,47.3,68.6,78.4,47.3,47.3,NA,NA,NA,NA,NA,0.3887,0.1669,0.165,0.1516,0.1308,NA,NA,NA,NA,NA,0.000767963914536677,3,8,"Forest_disc_DIR100"
2,6,9.31946744339052e-05,74.5,47.1,47.3,45.1,73.8,47.3,NA,NA,NA,NA,0.1701,0.1674,0.1669,0.1667,0.1662,0.1658,NA,NA,NA,NA,0.0931946744339052,5,8,"Forest_disc_DIR100"
2,7,0.000248447988206006,75.2,47.3,74.5,40.7,47.3,47.3,47.3,NA,NA,NA,0.1687,0.1668,0.1667,0.1646,0.1557,0.1276,0.0555,NA,NA,NA,0.0248447988206006,4,8,"Forest_disc_DIR100"
2,8,0.000526766751705783,46.6,46.6,45.1,65,82.6,60.6,42.9,34.1,NA,NA,0.1715,0.1687,0.1683,0.1674,0.1646,0.0562,0.0553,0.0537,NA,NA,52.6766751705783,7,8,"Forest_disc_DIR100"
2,9,0.000277948722703355,46.6,73.8,66.2,47.3,40.7,34.1,34.1,34.1,42.9,NA,0.2794,0.278,0.1715,0.0572,0.0552,0.0535,0.0508,0.0412,0.0189,NA,27.7948722703355,7,8,"Forest_disc_DIR100"
2,10,4.6715606298273e-06,66.1,66.1,66.1,34,31.8,46,40.8,46.2,46.1,44,0.2777,0.1666,0.1666,0.0557,0.0556,0.0556,0.0556,0.0556,0.0556,0.0555,4.6715606298273,8,8,"Forest_disc_DIR100"
3,2,1.9290214505252e-07,1.7,3.3,NA,NA,NA,NA,NA,NA,NA,NA,0.5055,0.4945,NA,NA,NA,NA,NA,NA,NA,NA,1.9290214505252e-07,2,8,"Forest_disc_DIR100"
3,3,0.000154990871118468,3.2,1.5,2.2,NA,NA,NA,NA,NA,NA,NA,0.5615,0.3333,0.1006,NA,NA,NA,NA,NA,NA,NA,0.00154990871118468,3,8,"Forest_disc_DIR100"
3,4,0.000237528018196894,3.2,1.5,1.5,2.8,NA,NA,NA,NA,NA,NA,0.4945,0.1837,0.1686,0.1495,NA,NA,NA,NA,NA,NA,0.00237528018196894,3,8,"Forest_disc_DIR100"
3,5,0.000762256925782948,2.5,3.5,3.3,1.5,1.6,NA,NA,NA,NA,NA,0.449,0.1657,0.1651,0.1111,0.0988,NA,NA,NA,NA,NA,0.762256925782948,5,8,"Forest_disc_DIR100"
3,6,0.000196017602111276,3.5,1.5,2.8,2.6,1.9,1.9,NA,NA,NA,NA,0.2785,0.1811,0.166,0.1606,0.1532,0.0553,NA,NA,NA,NA,0.196017602111276,5,8,"Forest_disc_DIR100"
3,7,0.000625235139611365,3.5,2.2,2.2,2.2,2.2,2.2,2.2,NA,NA,NA,0.321,0.2228,0.1541,0.1308,0.1295,0.018,0.0142,NA,NA,NA,0.000625235139611365,2,8,"Forest_disc_DIR100"
3,8,0.01470757088587,3.5,2.2,2.2,2.2,2.2,2.2,2.2,2.2,NA,NA,0.2222,0.1873,0.1661,0.1542,0.1305,0.1209,0.0418,0.0125,NA,NA,0.01470757088587,2,8,"Forest_disc_DIR100"
3,9,0.000351294319690393,3.5,2.1,2.1,2.2,3.5,2.1,2.1,1.7,2.2,NA,0.2798,0.1664,0.1661,0.1646,0.0561,0.0553,0.0431,0.0425,0.0178,NA,0.0351294319690393,4,8,"Forest_disc_DIR100"
3,10,0.150275551534794,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,0.1667,0.1667,0.1667,0.1665,0.165,0.0926,0.088,0.0575,0.0549,0.0185,0.0150275551534794,1,8,"Forest_disc_DIR100"
4,2,1.62986721648674e-06,4.1,2,NA,NA,NA,NA,NA,NA,NA,NA,0.5739,0.4263,NA,NA,NA,NA,NA,NA,NA,NA,1.62986721648674e-06,2,8,"Forest_disc_DIR100"
4,3,6.99461142835686e-06,4.2,2.2,2.2,NA,NA,NA,NA,NA,NA,NA,0.5322,0.3451,0.1216,NA,NA,NA,NA,NA,NA,NA,6.99461142835686e-06,2,8,"Forest_disc_DIR100"
4,4,3.51681947590228e-05,4,1.6,1.8,3.9,NA,NA,NA,NA,NA,NA,0.4998,0.1673,0.1669,0.1664,NA,NA,NA,NA,NA,NA,0.00351681947590228,4,8,"Forest_disc_DIR100"
4,5,0.000778138581949212,3.4,4.5,2.4,2.2,2.4,NA,NA,NA,NA,NA,0.4938,0.2152,0.1316,0.1289,0.0195,NA,NA,NA,NA,NA,0.0778138581949212,4,8,"Forest_disc_DIR100"
4,6,1.73422934150164e-05,1.8,1.6,4.3,4,3.7,3.8,NA,NA,NA,NA,0.1673,0.1667,0.1667,0.1666,0.1666,0.1665,NA,NA,NA,NA,0.173422934150164,6,8,"Forest_disc_DIR100"
4,7,4.58656509827902e-05,4.5,2.5,3.5,2.4,2.4,2.4,2.5,NA,NA,NA,0.3148,0.1708,0.1667,0.1296,0.1173,0.0556,0.0432,NA,NA,NA,0.00458656509827902,4,8,"Forest_disc_DIR100"
4,8,3.52325451526554e-05,4.5,3.5,2.4,2.3,2.3,2.4,2.4,2.5,NA,NA,0.3148,0.203,0.1299,0.1299,0.1288,0.0556,0.0186,0.0172,NA,NA,0.0352325451526554,5,8,"Forest_disc_DIR100"
4,9,3.77740273875505e-05,4.3,2.5,4.3,2.4,2.5,1.7,2.4,1.7,2.4,NA,0.278,0.1669,0.1667,0.1666,0.0562,0.0549,0.0514,0.0425,0.0184,NA,0.00377740273875505,4,8,"Forest_disc_DIR100"
4,10,0.00923990538189312,3.5,2.5,2.5,2.5,2.5,4.5,4.5,2.5,2.5,2.5,0.1852,0.1605,0.1523,0.1152,0.1111,0.1111,0.1111,0.0412,0.0412,0,0.0923990538189312,3,8,"Forest_disc_DIR100"
5,2,2.38582576414178e-07,2,3.2,NA,NA,NA,NA,NA,NA,NA,NA,0.6,0.3999,NA,NA,NA,NA,NA,NA,NA,NA,2.38582576414178e-07,2,8,"Forest_disc_DIR100"
5,3,5.35042429183332e-05,2.2,3.5,2.9,NA,NA,NA,NA,NA,NA,NA,0.6634,0.1686,0.1646,NA,NA,NA,NA,NA,NA,NA,0.000535042429183332,3,8,"Forest_disc_DIR100"
5,4,2.66084031066345e-08,2.3,3.1,3.4,1.6,NA,NA,NA,NA,NA,NA,0.5,0.1667,0.1667,0.1667,NA,NA,NA,NA,NA,NA,2.66084031066345e-06,4,8,"Forest_disc_DIR100"
5,5,0.000264632909421337,2.7,3.3,1.9,1.6,2.1,NA,NA,NA,NA,NA,0.4993,0.167,0.1669,0.1056,0.055,NA,NA,NA,NA,NA,0.264632909421337,5,8,"Forest_disc_DIR100"
5,6,1.71221549073643e-06,3.1,2.9,1.7,3.3,1.9,2.1,NA,NA,NA,NA,0.1667,0.1667,0.1667,0.1667,0.1667,0.1667,NA,NA,NA,NA,0.0171221549073643,6,8,"Forest_disc_DIR100"
5,7,6.17697809409608e-06,3.4,2.2,2.2,2.1,2.2,2.2,2.2,NA,NA,NA,0.2778,0.168,0.1667,0.1625,0.1173,0.0555,0.0514,NA,NA,NA,6.17697809409608e-05,3,8,"Forest_disc_DIR100"
5,8,4.69782583398353e-05,3.4,2.1,2.1,2.1,2.2,2,2,1.9,NA,NA,0.2775,0.2039,0.1667,0.166,0.0556,0.0556,0.0555,0.021,NA,NA,0.0469782583398353,5,8,"Forest_disc_DIR100"
5,9,5.388784468072e-06,2.8,3.5,2.1,2.1,1.6,2.1,2.1,1.7,2.1,NA,0.2818,0.1669,0.1666,0.166,0.0575,0.0555,0.0433,0.0433,0.018,NA,0.005388784468072,5,8,"Forest_disc_DIR100"
5,10,0.000544434901050082,3.5,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,0.2222,0.166,0.1488,0.1281,0.1171,0.0556,0.0555,0.0514,0.051,0.0144,0.000544434901050082,2,8,"Forest_disc_DIR100"
1,2,2.32137770394356e-05,3.5,24.6,NA,NA,NA,NA,NA,NA,NA,NA,0.9484,0.0516,NA,NA,NA,NA,NA,NA,NA,NA,2.32137770394356e-05,2,8,"Forest_disc_DIR200"
1,3,0.000569237003508166,10.6,1,1,NA,NA,NA,NA,NA,NA,NA,0.3889,0.3153,0.2956,NA,NA,NA,NA,NA,NA,NA,0.000569237003508166,2,8,"Forest_disc_DIR200"
1,4,0.000572690179947065,1.1,10.8,10.8,2.7,NA,NA,NA,NA,NA,NA,0.4986,0.1728,0.1681,0.1605,NA,NA,NA,NA,NA,NA,0.00572690179947065,3,8,"Forest_disc_DIR200"
1,5,0.00135749329837375,6.1,5.7,1,4.3,6.5,NA,NA,NA,NA,NA,0.2773,0.2154,0.1715,0.1685,0.1664,NA,NA,NA,NA,NA,1.35749329837375,5,8,"Forest_disc_DIR200"
1,6,0.000577899032254426,10.8,10.8,1.4,1,2.8,1,NA,NA,NA,NA,0.1683,0.1674,0.1666,0.1665,0.1664,0.1648,NA,NA,NA,NA,0.0577899032254426,4,8,"Forest_disc_DIR200"
1,7,0.000819478177476098,9.7,7.2,1,1,1.4,8.3,8.6,NA,NA,NA,0.1786,0.1719,0.1674,0.1674,0.1669,0.0925,0.0549,NA,NA,NA,8.19478177476098,6,8,"Forest_disc_DIR200"
1,8,0.000579480555614098,10.8,10.8,1,2.1,2.1,1,1,1,NA,NA,0.1674,0.1674,0.1667,0.1664,0.166,0.0556,0.0555,0.055,NA,NA,0.00579480555614098,3,8,"Forest_disc_DIR200"
1,9,0.00101346085112729,7.6,1,6.1,4.3,1,1,3.2,10.8,8.6,NA,0.203,0.1674,0.166,0.1536,0.0686,0.0672,0.0591,0.0576,0.0571,NA,101.346085112729,7,8,"Forest_disc_DIR200"
1,10,0.000590349386567766,10.8,1.1,10.8,3.2,1.1,1.1,1.1,1.1,1.1,1.1,0.1667,0.1667,0.1667,0.1667,0.0556,0.0556,0.0556,0.0556,0.0556,0.0556,0.00590349386567766,3,8,"Forest_disc_DIR200"
2,2,1.15267903616238e-07,45,69.1,NA,NA,NA,NA,NA,NA,NA,NA,0.506,0.494,NA,NA,NA,NA,NA,NA,NA,NA,1.15267903616238e-07,2,8,"Forest_disc_DIR200"
2,3,1.05443034148241e-07,45.3,65.1,77.2,NA,NA,NA,NA,NA,NA,NA,0.4828,0.3999,0.1173,NA,NA,NA,NA,NA,NA,NA,1.05443034148241e-06,3,8,"Forest_disc_DIR200"
2,4,2.98513372974968e-07,55.7,35.2,76.6,62.4,NA,NA,NA,NA,NA,NA,0.5,0.1667,0.1667,0.1667,NA,NA,NA,NA,NA,NA,2.98513372974968e-05,4,8,"Forest_disc_DIR200"
2,5,2.90459431261786e-05,59.2,45.3,80.1,45.3,45.3,NA,NA,NA,NA,NA,0.4018,0.1666,0.1661,0.1544,0.1125,NA,NA,NA,NA,NA,0.000290459431261786,3,8,"Forest_disc_DIR200"
2,6,6.25901341466712e-07,76.5,55.9,53.5,44.3,44.3,67.3,NA,NA,NA,NA,0.1667,0.1667,0.1667,0.1667,0.1666,0.1666,NA,NA,NA,NA,0.000625901341466712,5,8,"Forest_disc_DIR200"
2,7,0.000449615759228003,71.6,45.3,45.3,80.1,45.3,45.3,45.3,NA,NA,NA,0.1713,0.1665,0.1665,0.1664,0.1626,0.1543,0.0193,NA,NA,NA,0.00449615759228003,3,8,"Forest_disc_DIR200"
2,8,0.000103044770486154,66,66,45.2,44.9,42.6,44.7,44.7,44.9,NA,NA,0.3148,0.2778,0.1667,0.1296,0.0556,0.0185,0.0185,0.0185,NA,NA,0.103044770486154,5,8,"Forest_disc_DIR200"
2,9,0.00229510616144419,45.3,86.2,45.3,45.3,45.3,45.3,45.3,45.3,45.3,NA,0.2407,0.2058,0.1735,0.1702,0.0568,0.0555,0.0549,0.0432,0.0183,NA,0.00229510616144419,2,8,"Forest_disc_DIR200"
2,10,0.0878415317426755,45.3,45.3,45.3,45.3,45.3,45.3,45.3,45.3,45.3,45.3,0.1708,0.1667,0.1665,0.1584,0.1415,0.0899,0.0595,0.0555,0.0519,0.0514,0.00878415317426755,1,8,"Forest_disc_DIR200"
3,2,1.65910872153671e-06,1.6,3.3,NA,NA,NA,NA,NA,NA,NA,NA,0.502,0.4981,NA,NA,NA,NA,NA,NA,NA,NA,1.65910872153671e-06,2,8,"Forest_disc_DIR200"
3,3,0.00025651484419021,3.2,1.5,2.4,NA,NA,NA,NA,NA,NA,NA,0.4952,0.3333,0.1651,NA,NA,NA,NA,NA,NA,NA,0.0025651484419021,3,8,"Forest_disc_DIR200"
3,4,0.000374821108546547,3.2,1.5,2.5,1.5,NA,NA,NA,NA,NA,NA,0.4952,0.1811,0.1605,0.1564,NA,NA,NA,NA,NA,NA,0.00374821108546547,3,8,"Forest_disc_DIR200"
3,5,0.00069792217031763,3.2,1.9,1.9,1.5,1.9,NA,NA,NA,NA,NA,0.4954,0.2203,0.1667,0.0905,0.0171,NA,NA,NA,NA,NA,0.0069792217031763,3,8,"Forest_disc_DIR200"
3,6,1.48713633766545e-07,3.4,1.6,3.3,2,2,1.8,NA,NA,NA,NA,0.2778,0.2778,0.1668,0.1665,0.0556,0.0555,NA,NA,NA,NA,0.000148713633766545,5,8,"Forest_disc_DIR200"
3,7,0.000347660787796021,2.1,2.1,3.5,3.5,2,2,2.1,NA,NA,NA,0.2038,0.179,0.1666,0.166,0.1427,0.126,0.0075,NA,NA,NA,0.00347660787796021,3,8,"Forest_disc_DIR200"
3,8,0.000544859537243172,3.5,2.1,2.1,2.1,2,2.1,2.1,2.1,NA,NA,0.3169,0.1674,0.1665,0.1298,0.116,0.0583,0.0185,0.0169,NA,NA,0.00544859537243172,3,8,"Forest_disc_DIR200"
3,9,0.000345789423153027,3.5,2.1,2.1,2.1,1.6,2.1,2.1,3.5,2.1,NA,0.2771,0.1752,0.166,0.1297,0.0576,0.057,0.0554,0.0549,0.0187,NA,0.00345789423153027,3,8,"Forest_disc_DIR200"
3,10,1.29589898711955e-05,3.5,1.5,2.1,3.5,2,2.1,2,2.1,2,2,0.2037,0.1667,0.1667,0.1667,0.0597,0.0556,0.0556,0.0542,0.0514,0.0185,0.00129589898711955,4,8,"Forest_disc_DIR200"
4,2,3.73174543995531e-07,4.1,2.1,NA,NA,NA,NA,NA,NA,NA,NA,0.5617,0.4383,NA,NA,NA,NA,NA,NA,NA,NA,3.73174543995531e-07,2,8,"Forest_disc_DIR200"
4,3,8.2890308373209e-05,4,1.8,3.6,NA,NA,NA,NA,NA,NA,NA,0.6104,0.3333,0.0535,NA,NA,NA,NA,NA,NA,NA,0.00082890308373209,3,8,"Forest_disc_DIR200"
4,4,3.0446570536332e-05,4,1.7,1.7,4,NA,NA,NA,NA,NA,NA,0.4998,0.1674,0.1672,0.1661,NA,NA,NA,NA,NA,NA,3.0446570536332e-05,2,8,"Forest_disc_DIR200"
4,5,5.52675007850619e-05,2.5,4.4,4.5,2.5,4.4,NA,NA,NA,NA,NA,0.4615,0.1671,0.1667,0.1498,0.0557,NA,NA,NA,NA,NA,0.000552675007850619,3,8,"Forest_disc_DIR200"
4,6,1.37738678415165e-05,1.8,1.8,4.3,3.9,3.6,4,NA,NA,NA,NA,0.1673,0.1671,0.1667,0.1667,0.1664,0.1661,NA,NA,NA,NA,0.0137738678415165,5,8,"Forest_disc_DIR200"
4,7,7.87690631318079e-06,4,4.3,4.3,2.5,2.5,1.8,1.9,NA,NA,NA,0.1673,0.1668,0.1666,0.1664,0.1624,0.1542,0.017,NA,NA,NA,0.00787690631318079,5,8,"Forest_disc_DIR200"
4,8,3.72671699889074e-06,2.5,4.3,4,4.3,2.3,1.8,2.4,1.8,NA,NA,0.167,0.1668,0.1667,0.1667,0.1667,0.0556,0.0556,0.055,NA,NA,0.0372671699889074,6,8,"Forest_disc_DIR200"
4,9,2.19757890035619e-05,4.3,4.3,2.4,2.5,2.4,2.5,2.5,1.5,2.5,NA,0.278,0.1669,0.1666,0.1665,0.0623,0.056,0.0432,0.043,0.0184,NA,0.00219757890035619,4,8,"Forest_disc_DIR200"
4,10,0.000401932970294463,4.5,2.5,2.5,1.8,2.5,4.5,2.5,2.5,2.5,1.8,0.321,0.1737,0.1482,0.1235,0.0782,0.0617,0.0547,0.0424,0.0044,0,0.00401932970294463,3,8,"Forest_disc_DIR200"
5,2,2.40796815574111e-07,2,3.2,NA,NA,NA,NA,NA,NA,NA,NA,0.5985,0.4014,NA,NA,NA,NA,NA,NA,NA,NA,2.40796815574111e-07,2,8,"Forest_disc_DIR200"
5,3,0.00015352478427416,2.2,3.4,3,NA,NA,NA,NA,NA,NA,NA,0.6609,0.1672,0.1664,NA,NA,NA,NA,NA,NA,NA,0.0015352478427416,3,8,"Forest_disc_DIR200"
5,4,5.3539450193593e-05,3,1.5,1.7,2.8,NA,NA,NA,NA,NA,NA,0.4979,0.1687,0.1687,0.1632,NA,NA,NA,NA,NA,NA,0.0053539450193593,4,8,"Forest_disc_DIR200"
5,5,3.15471195707718e-05,2.2,3.5,2.2,2,2,NA,NA,NA,NA,NA,0.4623,0.2455,0.1647,0.1125,0.0165,NA,NA,NA,NA,NA,0.000315471195707718,3,8,"Forest_disc_DIR200"
5,6,6.14146553964231e-06,2,2.1,3.5,2.1,2.8,2.1,NA,NA,NA,NA,0.2407,0.2051,0.2037,0.1662,0.1653,0.0184,NA,NA,NA,NA,0.000614146553964231,4,8,"Forest_disc_DIR200"
5,7,6.79840247799827e-05,3.5,2.1,2.1,2.1,2.1,2,2.1,NA,NA,NA,0.2778,0.167,0.1663,0.1639,0.1545,0.054,0.019,NA,NA,NA,0.000679840247799827,3,8,"Forest_disc_DIR200"
5,8,0.00421345685049015,3.5,2.2,2.2,2.2,2.2,2.2,2.2,2.2,NA,NA,0.1852,0.1664,0.1655,0.1651,0.128,0.1116,0.054,0.0499,NA,NA,0.00421345685049015,2,8,"Forest_disc_DIR200"
5,9,0.0238098819741761,2.2,2.2,2.2,2.2,2.2,2.2,3.5,2.2,2.2,NA,0.1652,0.163,0.1537,0.1241,0.1172,0.1168,0.1111,0.0555,0.0549,NA,0.0238098819741761,2,8,"Forest_disc_DIR200"
